ATCOCode,ATCOCode_revised,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
9400ZZSYPGR,940GZZSYPGR,,,,Park Grange,,,,Park Grange Road,,Park Grange Road,,,,,,,N0064903,Norfolk Park,Sheffield,,,,,,0,UKOS,436362,385722,-1.455006884,53.36712256,MET,,,,,,147,2007-05-17T10:00:00,2024-09-08T12:00:00,2,revise,active
9400ZZSYPGR1,940GZZSYPGR1,37090134,,,Park Grange To City,,,,Park Grange Road,,Park Grange Road,,,,To City,,,N0064903,Norfolk Park,Sheffield,,,,,,0,UKOS,436371,385742,-1.454869343,53.36730171,PLT,,,,,,147,2007-05-17T10:00:00,2024-08-08T12:00:00,3,revise,active
9400ZZSYPGR2,940GZZSYPGR2,37090135,,,Park Grange From City,,,,Park Grange Road,,Park Grange Road,,,,From City,,,N0064903,Norfolk Park,Sheffield,,,,,,0,UKOS,436352,385702,-1.455159451,53.36694348,PLT,,,,,,147,2007-05-17T10:00:00,2024-08-08T12:00:00,3,revise,active
9400ZZSYRTH,940GZZSYRTH,,,,Rotherham Station,,,,Railway Station,,Central Road,,,,,,,N0077772,Rotherham,,,,,,,0,UKOS,442535,392927,-1.361274819,53.43142174,MET,,,,,,147,2018-09-02T10:46:25,2024-09-08T12:00:00,3,revise,active
9400ZZSYRTH1,940GZZSYRTH1,37090192,,,Rotherham Station To Sheffield,,,,Railway Station,,Central Road,,,,To Sheffield,,,N0077772,Rotherham,,,,,,,0,UKOS,442540,392922,-1.361200243,53.4313764,PLT,,,,,,147,2018-09-02T10:46:25,2024-09-08T12:00:00,4,revise,active
9400ZZSYRTH2,940GZZSYRTH2,37090193,,,Rotherham Station To Parkgate,,,,Railway Station,,Central Road,,,,To Parkgate,,,N0077772,Rotherham,,,,,,,0,UKOS,442529,392926,-1.361365253,53.43141323,PLT,,,,,,147,2018-09-02T10:46:25,2024-09-08T12:00:00,4,revise,active
9400ZZSYSHL,940GZZSYSHL,,,,Shalesmoor,,,,Shalesmoor,,Corner of Netherthorpe Rd and Shalesmoor,,,,,,,N0064910,Shalesmoor,Sheffield,,,,,,0,UKOS,434819,388108,-1.477932285,53.38867201,MET,,,,,,147,2007-05-17T10:00:00,2024-09-08T12:00:00,2,revise,active
9400ZZSYSHL1,940GZZSYSHL1,37090137,,,Shalesmoor From City,,,,Shalesmoor,,Corner of Netherthorpe Rd and Shalesmoor,,,,From City,,,N0064910,Shalesmoor,Sheffield,,,,,,1,UKOS,434813,388107,-1.478022606,53.38866342,PLT,,,,,,147,2007-05-17T10:00:00,2024-08-08T12:00:00,3,revise,active
9400ZZSYSHL2,940GZZSYSHL2,37090136,,,Shalesmoor To City,,,,Shalesmoor,,Corner of Netherthorpe Rd and Shalesmoor,,,,To City,,,N0064910,Shalesmoor,Sheffield,,,,,,1,UKOS,434824,388108,-1.47785711,53.38867168,PLT,,,,,,147,2007-05-17T10:00:00,2024-08-08T12:00:00,3,revise,active
9400ZZSYSHU,940GZZSYSHU,,,,Sheffield Stn - Hallam Uni,,,,Main Train Station,,Off Sheaf Street,,,,,,,E0057890,Sheffield Centre,Sheffield,,,,,,1,UKOS,435936,386911,-1.461273836,53.37783858,MET,,,,,,147,2007-05-17T10:00:00,2024-09-08T12:00:00,2,revise,active
9400ZZSYSHU1,940GZZSYSHU1,37090138,,,Sheffield Stn - Hallam Uni From City,,,,Main Train Station,,Off Sheaf Street,,,,From City,,,E0057890,Sheffield Centre,Sheffield,,,,,,0,UKOS,435941,386910,-1.461198793,53.37782925,PLT,,,,,,147,2007-05-17T10:00:00,2024-08-08T12:00:00,2,revise,active
9400ZZSYSHU2,940GZZSYSHU2,37090139,,,Sheffield Stn - Hallam Uni To City,,,,Main Train Station,,Off Sheaf Street,,,,To City,,,E0057890,Sheffield Centre,Sheffield,,,,,,0,UKOS,435930,386912,-1.46136391,53.37784797,PLT,,,,,,147,2007-05-17T10:00:00,2024-08-08T12:00:00,2,revise,active
9400ZZSYSPL,940GZZSYSPL,,,,Spring Lane,,,,Off City Road,,Park Grange Road,,,,,,,E0030159,Fairleigh,Manor Park,,,,,,0,UKOS,437446,385637,-1.438727158,53.36628312,MET,,,,,,147,2007-05-17T10:00:00,2024-09-08T12:00:00,2,revise,active
9400ZZSYSPL1,940GZZSYSPL1,37090140,,,Spring Lane To City,,,,Off City Road,,Park Grange Road,,,,To City,,,E0030159,Fairleigh,Manor Park,,,,,,0,UKOS,437450,385632,-1.438667639,53.3662379,PLT,,,,,,147,2007-05-17T10:00:00,2024-09-08T12:00:00,4,revise,active
9400ZZSYSPL2,940GZZSYSPL2,37090141,,,Spring Lane From City,,,,Off City Road,,Park Grange Road,,,,From City,,,E0030159,Fairleigh,Manor Park,,,,,,0,UKOS,437442,385641,-1.438786794,53.36631935,PLT,,,,,,147,2007-05-17T10:00:00,2024-09-08T12:00:00,4,revise,active
9400ZZSYUNI,940GZZSYUNI,,,,University of Sheffield,,,,Sheffield University,,Hanover Street,,,,,,,N0064914,Western Bank,Sheffield,,,,,,1,UKOS,434418,387217,-1.484058158,53.38068971,MET,,,,,,147,2007-05-17T10:00:00,2024-09-08T12:00:00,3,revise,active
9400ZZSYUNI1,940GZZSYUNI1,37090142,,,University of Sheffield From City,,,,Sheffield University,,Hanover Street,,,,From City,,,N0064914,Western Bank,Sheffield,,,,,,0,UKOS,434412,387217,-1.484148352,53.3806901,PLT,,,,,,147,2007-05-17T10:00:00,2024-08-08T12:00:00,4,revise,active
9400ZZSYUNI2,940GZZSYUNI2,37090143,,,University of Sheffield To City,,,,Sheffield University,,Hanover Street,,,,To City,,,N0064914,Western Bank,Sheffield,,,,,,0,UKOS,434423,387217,-1.483982997,53.38068938,PLT,,,,,,147,2007-05-17T10:00:00,2024-08-08T12:00:00,4,revise,active
9400ZZSYVEN,940GZZSYVEN,,,,Valley Centertainment,,,,Valley Centertainment Centre & UCG Cinema,,Off Greenland Road,,,,,,,E0030064,Carbrook,Sheffield,,,,,,1,UKOS,439147,389646,-1.412670595,53.40219358,MET,,,,,,147,2007-05-17T10:00:00,2024-09-08T12:00:00,4,revise,active
9400ZZSYVEN1,940GZZSYVEN1,37090145,,,Valley Centertainment From City,,,,Valley Centertainment Centre & UCG Cinema,,Off Greenland Road,,,,From City,,,E0030064,Carbrook,Sheffield,,,,,,1,UKOS,439143,389647,-1.41273063,53.40220286,PLT,,,,,,147,2007-05-17T10:00:00,2024-08-08T12:00:00,4,revise,active
9400ZZSYVEN2,940GZZSYVEN2,37090144,,,Valley Centertainment To City,,,,Valley Centertainment Centre & UCG Cinema,,Off Greenland Road,,,,To City,,,E0030064,Carbrook,Sheffield,,,,,,1,UKOS,439150,389645,-1.4126256,53.40218437,PLT,,,,,,147,2007-05-17T10:00:00,2024-08-08T12:00:00,4,revise,active
9400ZZSYWBN,940GZZSYWBN,,,,Woodbourn Road,,,,Woodbourn Road,,Woodbourn Road,,,,,,,E0029974,Attercliffe,Sheffield,,,,,,0,UKOS,437704,388150,-1.434551176,53.38885206,MET,,,,,,147,2007-05-17T10:00:00,2024-09-08T12:00:00,2,revise,active
9400ZZSYWBN1,940GZZSYWBN1,37090154,,,Woodbourn Road To City,,,,Woodbourn Road,,Woodbourn Road,,,,To City,,,E0029974,Attercliffe,Sheffield,,,,,,0,UKOS,437708,388147,-1.434491392,53.38882481,PLT,,,,,,147,2007-05-17T10:00:00,2024-08-08T12:00:00,3,revise,active
9400ZZSYWBN2,940GZZSYWBN2,37090155,,,Woodbourn Road From City,,,,Woodbourn Road,,Woodbourn Road,,,,From City,,,E0029974,Attercliffe,Sheffield,,,,,,0,UKOS,437700,388152,-1.434611078,53.38887032,PLT,,,,,,147,2007-05-17T10:00:00,2024-08-08T12:00:00,3,revise,active
9400ZZSYWTF,940GZZSYWTF,,,,Westfield,,,,Jct Westfield Northway and Holbrook Ave,,Eckington Way,,,,,,,E0030673,Westfield,Sheffield,,,,,,0,UKOS,443795,381862,-1.343842112,53.33186673,MET,,,,,,147,2007-05-17T10:00:00,2024-09-08T12:00:00,3,revise,active
9400ZZSYWTF1,940GZZSYWTF1,37090151,,,Westfield To City,,,,Jct Westfield Northway and Holbrook Ave,,Eckington Way,,,,To City,,,E0030673,Westfield,Sheffield,,,,,,0,UKOS,443791,381866,-1.343901619,53.33190301,PLT,,,,,,147,2007-05-17T10:00:00,2024-08-08T12:00:00,3,revise,active
9400ZZSYWTF2,940GZZSYWTF2,37090150,,,Westfield From City,,,,Jct Westfield Northway and Holbrook Ave,,Eckington Way,,,,From City,,,E0030673,Westfield,Sheffield,,,,,,0,UKOS,443799,381858,-1.343782604,53.33183045,PLT,,,,,,147,2007-05-17T10:00:00,2024-08-08T12:00:00,3,revise,active
9400ZZSYWTL,940GZZSYWTL,,,,White Lane,,,,White Lane,,White Lane,,,,,,,E0030083,Charnock,Sheffield,,,,,,0,UKOS,438727,383062,-1.419791687,53.34304657,MET,,,,,,147,2007-05-17T10:00:00,2024-09-08T12:00:00,2,revise,active
9400ZZSYWTL1,940GZZSYWTL1,37090153,,,White Lane To City,,,,White Lane,,White Lane,,,,To City,,,E0030083,Charnock,Sheffield,,,,,,0,UKOS,438725,383057,-1.419822335,53.34300178,PLT,,,,,,147,2007-05-17T10:00:00,2024-08-08T12:00:00,3,revise,active
9400ZZSYWTL2,940GZZSYWTL2,37090152,,,White Lane From City,,,,White Lane,,White Lane,,,,From City,,,E0030083,Charnock,Sheffield,,,,,,0,UKOS,438728,383067,-1.419776058,53.34309144,PLT,,,,,,147,2007-05-17T10:00:00,2024-08-08T12:00:00,3,revise,active
9400ZZSYWTR,940GZZSYWTR,,,,Waterthorpe,,,,Jct Owlthorpe Greenway,,Eckington Way,,,,,,,E0030659,Waterthorpe,Sheffield,,,,,,0,UKOS,443709,382375,-1.345062784,53.3364847,MET,,,,,,147,2007-05-17T10:00:00,2024-09-08T12:00:00,2,revise,active
9400ZZSYWTR1,940GZZSYWTR1,37090146,,,Waterthorpe To City,,,,Jct Owlthorpe Greenway,,Eckington Way,,,,To City,,,E0030659,Waterthorpe,Sheffield,,,,,,0,UKOS,443705,382374,-1.345122988,53.33647604,PLT,,,,,,147,2007-05-17T10:00:00,2024-08-08T12:00:00,3,revise,active
9400ZZSYWTR2,940GZZSYWTR2,37090147,,,Waterthorpe From City,,,,Jct Owlthorpe Greenway,,Eckington Way,,,,From City,,,E0030659,Waterthorpe,Sheffield,,,,,,0,UKOS,443713,382375,-1.345002719,53.33648437,PLT,,,,,,147,2007-05-17T10:00:00,2024-08-08T12:00:00,3,revise,active
9400ZZSYWTS,940GZZSYWTS,,,,West Street,,,,Portobello Centre,,West Street,,,,,,,E0057890,Sheffield Centre,Sheffield,,,,,,0,UKOS,434856,387205,-1.47747532,53.38055323,MET,,,,,,147,2007-05-17T10:00:00,2024-09-08T12:00:00,3,revise,active
9400ZZSYWTS1,940GZZSYWTS1,37090149,,,West Street From City,,,,Portobello Centre,,West Street,,,,From City,,,E0057890,Sheffield Centre,Sheffield,,,,,,0,UKOS,434834,387190,-1.477807679,53.38041985,PLT,,,,,,147,2007-05-17T10:00:00,2024-08-08T12:00:00,3,revise,active
9400ZZSYWTS2,940GZZSYWTS2,37090148,,,West Street To City,,,,Portobello Centre,,West Street,,,,To City,,,E0057890,Sheffield Centre,Sheffield,,,,,,0,UKOS,434878,387219,-1.477143069,53.38067761,PLT,,,,,,147,2007-05-17T10:00:00,2024-08-08T12:00:00,3,revise,active
9400ZZTLABG,940GZZTLABG,,,,Abergynolwyn (Talyllyn Railway),,,,,,-,,,,NA,,,E0037428,Abergynolwyn,,,,,,,0,UKOS,267052,306383,-3.966159178,52.63885741,MET,,,,,,147,2008-10-16T11:25:00,2013-10-23T12:25:00,2,revise,active
9400ZZTLBRN,940GZZTLBRN,,,,Brynglas (Talyllyn Railway),,,,,,off B4405,,,,,,,N0075667,Brynglas Sta,,,,,,,0,UKOS,262850,303121,-4.02686029,52.60850478,MET,,,,,,147,2008-10-16T11:29:00,2013-10-23T12:26:00,2,revise,active
9400ZZTLDOL,940GZZTLDOL,,,,Dolgoch Falls (Talyllyn Railway),,,,Station,,-,,,,,,,E0037535,Dol-goch,,,,,,,0,UKOS,265115,304579,-3.994028415,52.62217142,MET,,,,,,147,2008-10-16T11:30:00,2013-10-23T12:26:00,2,revise,active
9400ZZTLPEN,940GZZTLPEN,,,,Tywyn Pendre (Talyllyn Railway),,,,,,-,,,,,,,E0037671,Pendre,,,,,,,0,UKOS,259048,300818,-4.081986685,52.58684118,MET,,,,,,147,2008-10-16T11:34:00,2008-10-21T11:18:00,1,revise,active
9400ZZTLRHY,940GZZTLRHY,,,,Rhydyronen (Talyllyn Railway),,,,,,-,,,,,,,N0071245,Rhyd-Yr-Onen,,,,,,,0,UKOS,261432,302168,-4.047387306,52.59958291,MET,,,,,,147,2008-10-16T11:33:00,2013-10-23T12:30:00,2,revise,active
9400ZZTLTYW,940GZZTLTYW,,,,Tywyn Wharf (Talyllyn Railway),,,,,,-,,,,,,,E0054321,Tywyn,,,,,,,1,UKOS,258564,300490,-4.088985538,52.5837687,MET,,,,,,147,2008-10-16T11:36:00,2013-10-23T12:33:00,2,revise,active
9400ZZTWAPT,940GZZTWAPT,,,,Newcastle Airport (Tyne and Wear Metro Station),,,,Newcastle International Airport,,B6918 Ponteland Road,,,,,,,N0078208,Airport,Newcastle upon Tyne,,,,,,1,UKOS,418566,571308,-1.71104651,55.03594907,MET,,,,,,147,2006-01-06T00:00:00,2010-10-01T11:27:00,3,revise,active
9400ZZTWAPT1,940GZZTWAPT1,twrjagjw,,,Newcastle Airport (Tyne and Wear Metro Station),,,,Newcastle International Airport,,B6918 Ponteland Road,,,,platform 1,,,N0078208,Airport,Newcastle upon Tyne,,,,,,0,UKOS,418558,571293,-1.711172647,55.03581457,PLT,,,,,,147,2008-10-22T14:02:00,2009-10-09T16:29:00,7,revise,active
9400ZZTWAPT2,940GZZTWAPT2,,,,Newcastle Airport (Tyne and Wear Metro Station),,,,Newcastle International Airport,,B6918 Ponteland Road,,,,,,,N0078208,Airport,Newcastle upon Tyne,,,,,,0,UKOS,418554,571308,-1.711234262,55.03594951,PLT,,,,,,147,2008-10-22T14:05:00,2010-03-01T13:55:00,1,revise,active
9400ZZTWBDE,940GZZTWBDE,,,,Bede (Tyne and Wear Metro Station),,,,Shaftsbury Avenue,,Monksway,,,,,,,E0030751,Bede,South Shields,,,,,,0,UKOS,434335,564555,-1.46513783,54.97443314,MET,,,,,,147,2006-01-06T00:00:00,2007-06-22T00:00:00,1,revise,active
9400ZZTWBDE1,940GZZTWBDE1,twrjagma,,,Bede (Tyne and Wear Metro Station),,,,BEDE INDUSTRIAL ESTATE,,MONKSWAY,,,,platform 1,,,E0030751,Bede,South Shields,,,,,,0,UKOS,434279,564550,-1.466013236,54.97439205,PLT,,,,,,147,2009-10-05T11:20:00,2009-10-09T16:29:00,6,revise,active
9400ZZTWBDE2,940GZZTWBDE2,twrjagmd,,,Bede (Tyne and Wear Metro Station),,,,BEDE INDUSTRIAL ESTATE,,MONKSWAY,,,,platform 2,,,E0030751,Bede,South Shields,,,,,,0,UKOS,434332,564520,-1.465188872,54.97411884,PLT,,,,,,147,2009-10-05T11:25:00,2009-10-09T16:30:00,4,revise,active
9400ZZTWBKF,940GZZTWBKF,,,,Bank Foot (Tyne and Wear Metro Station),,,,Next to the Gables,,Station Road,,,,,,,E0030998,Kenton Bank Foot,Newcastle upon Tyne,,,,,,0,UKOS,420683,568877,-1.678098938,55.0140211,MET,,,,,,147,2006-01-06T00:00:00,2007-06-22T00:00:00,1,revise,active
9400ZZTWBKF1,940GZZTWBKF1,twrjagmg,,,Bank Foot (Tyne and Wear Metro Station),,,,BANKFOOT METRO STATION,,STATION ROAD,,,,platform 1,,,E0030998,Kenton Bank Foot,Newcastle upon Tyne,,,,,,0,UKOS,420658,568874,-1.678490089,55.01399518,PLT,,,,,,147,2009-10-05T11:32:00,2009-10-09T16:30:00,4,revise,active
9400ZZTWBKF2,940GZZTWBKF2,twrjagmj,,,Bank Foot (Tyne and Wear Metro Station),,,,BANK FOOT METRO STATION,,STATION ROAD,,,,platform 2,,,E0030998,Kenton Bank Foot,Newcastle upon Tyne,,,,,,0,UKOS,420738,568850,-1.677240826,55.0137762,PLT,,,,,,147,2009-10-05T11:33:00,2009-10-09T16:31:00,4,revise,active
9400ZZTWBKR,940GZZTWBKR,,,,Byker (Tyne and Wear Metro Station),,,,Corbridge Road,,Byker Bridge,,,,,,,E0030805,Byker,Newcastle upon Tyne,,,,,,1,UKOS,427010,564695,-1.579554638,54.97614028,MET,,,,,,147,2006-01-06T00:00:00,2006-01-06T00:00:00,0,new,active
9400ZZTWBKR1,940GZZTWBKR1,twrjagmp,,,Byker (Tyne and Wear Metro Station),,,,CLOCK TOWER,,RABY STREET,,,,platform 1,,,E0030805,Byker,Newcastle upon Tyne,,,,,,0,UKOS,426974,564693,-1.580117236,54.97612425,PLT,,,,,,147,2009-10-05T12:11:00,2009-10-09T16:31:00,3,revise,active
9400ZZTWBKR2,940GZZTWBKR2,twrjagmt,,,Byker (Tyne and Wear Metro Station),,,,CLOCK TOWER,,RABY STREET,,,,platform 2,,,E0030805,Byker,Newcastle upon Tyne,,,,,,0,UKOS,426977,564680,-1.580071587,54.97600727,PLT,,,,,,147,2009-10-05T12:13:00,2009-10-09T16:32:00,3,revise,active
9400ZZTWBRW,940GZZTWBRW,,,,Brockley Whins (Tyne and Wear Metro Station),,,,Cotswold Lane,,Station Road,,,,,,,N0077815,Brockley Whins,South Shields,,,,,,0,UKOS,434591,562900,-1.461337634,54.95954399,MET,,,,,,147,2006-01-30T00:00:00,2007-11-13T14:00:00,2,revise,active
9400ZZTWBRW1,940GZZTWBRW1,twrjagmw,,,Brockley Whins (Tyne and Wear Metro Station),,,,BROCKLEY WHINS JUNCTION,,GRETNA DRIVE,,,,platform 1,,,N0077815,Brockley Whins,South Shields,,,,,,0,UKOS,434604,562895,-1.461135229,54.95949816,PLT,,,,,,147,2009-10-05T12:16:00,2009-10-09T16:32:00,3,revise,active
9400ZZTWBRW2,940GZZTWBRW2,twrjagpa,,,Brockley Whins (Tyne and Wear Metro Station),,,,BROCKLEY WHINS JUNCTION,,GRETNA DRIVE,,,,platform 2,,,N0077815,Brockley Whins,South Shields,,,,,,0,UKOS,434604,562883,-1.461136671,54.95939033,PLT,,,,,,147,2009-10-05T12:18:00,2009-10-09T16:37:00,3,revise,active
9400ZZTWBTN,940GZZTWBTN,,,,Benton (Tyne and Wear Metro Station),,,,Station Road,,Station Approach,,,,,,,E0030755,Benton,,,,,,,0,UKOS,427738,568880,-1.567777698,55.01370648,MET,,,,,,147,2006-01-06T00:00:00,2006-01-06T00:00:00,0,new,active
9400ZZTWBTN1,940GZZTWBTN1,twrjagpd,,,Benton (Tyne and Wear Metro Station),,,,METRO BRIDGE OVER STATION ROAD,,STATION ROAD,,,,platform 1,,,E0030755,Benton,,,,,,,0,UKOS,427745,568896,-1.567666693,55.01384987,PLT,,,,,,147,2009-10-05T12:32:00,2009-10-09T16:37:00,3,revise,active
9400ZZTWBTN2,940GZZTWBTN2,twrjagpg,,,Benton (Tyne and Wear Metro Station),,,,METRO BRIDGE OVER STATION ROAD,,STATION ROAD,,,,platform 2,,,E0030755,Benton,,,,,,,0,UKOS,427743,568902,-1.567697387,55.01390389,PLT,,,,,,147,2009-10-05T12:34:00,2009-10-09T16:38:00,3,revise,active
9400ZZTWCCS,940GZZTWCCS,,,,Cullercoats (Tyne and Wear Metro Station),,,,Marsden Terrace,,Station Road,,,,,,,E0030833,Cullercoats,Whitley Bay,,,,,,0,UKOS,436130,571315,-1.436246332,55.03505008,MET,,,,,,147,2006-01-06T00:00:00,2006-01-06T00:00:00,0,new,active
9400ZZTWCCS1,940GZZTWCCS1,twrjagpj,,,Cullercoats (Tyne and Wear Metro Station),,,,LIBRARY,,STATION ROAD,,,,platform 1,,,E0030833,Cullercoats,Whitley Bay,,,,,,0,UKOS,436111,571328,-1.436541951,55.03516827,PLT,,,,,,147,2009-10-05T12:43:00,2009-10-09T16:39:00,3,revise,active
9400ZZTWCCS2,940GZZTWCCS2,twrjagpm,,,Cullercoats (Tyne and Wear Metro Station),,,,LIBRARY,,STATION ROAD,,,,platform 2,,,E0030833,Cullercoats,Whitley Bay,,,,,,0,UKOS,436122,571331,-1.436369476,55.03519443,PLT,,,,,,147,2009-10-05T12:45:00,2009-10-09T16:39:00,3,revise,active
9400ZZTWCHM,940GZZTWCHM,,,,Chillingham Road (Tyne and Wear Metro Station),,,,Shields Road,,Depot Road,,,,,,,E0030930,Heaton,Newcastle upon Tyne,,,,,,0,UKOS,427510,565442,-1.571671974,54.98282554,MET,,,,,,147,2006-01-06T00:00:00,2007-06-22T00:00:00,1,revise,active
9400ZZTWCHM1,940GZZTWCHM1,twrjagpt,,,Chillingham Road (Tyne and Wear Metro Station),,,,CHILLINGHAM INDUSTRIAL ESTATE,,CHILLINGHAM ROAD METRO STATION,,,,platform 1,,,E0030930,Heaton,Newcastle upon Tyne,,,,,,0,UKOS,427488,565455,-1.572014485,54.98294357,PLT,,,,,,147,2009-10-05T12:48:00,2009-10-09T16:40:00,3,revise,active
9400ZZTWCHM2,940GZZTWCHM2,twrjagpw,,,Chillingham Road (Tyne and Wear Metro Station),,,,CHILLINGHAM INDUSTRIAL ESTATE,,CHILLINGHAM ROAD METRO STATION,,,,platform 2,,,E0030930,Heaton,Newcastle upon Tyne,,,,,,0,UKOS,427491,565449,-1.571968182,54.98288949,PLT,,,,,,147,2009-10-05T12:50:00,2009-10-09T17:44:00,4,revise,active
9400ZZTWCHT,940GZZTWCHT,,,,Chichester (Tyne and Wear Metro Station),,,,Dean Road,,Laygate,,,,,,,N0077819,Chichester,South Shields,,,,,,1,UKOS,436455,565905,-1.431848984,54.98641382,MET,,,,,,147,2006-01-06T00:00:00,2007-06-22T00:00:00,1,revise,active
9400ZZTWCHT1,940GZZTWCHT1,twrjagta,,,Chichester (Tyne and Wear Metro Station),,,,CHICHESTER METRO STATION,,BEAUFORT TERRACE,,,,platform 1,,,N0077819,Chichester,South Shields,,,,,,0,UKOS,436439,565911,-1.432098242,54.9864689,PLT,,,,,,147,2009-10-05T13:07:00,2009-10-09T16:46:00,3,revise,active
9400ZZTWCHT2,940GZZTWCHT2,twrjagtd,,,Chichester (Tyne and Wear Metro Station),,,,CHICHESTER METRO STATION,,DERWENTWATER TERRACE LAYGATE,,,,platform 2,,,N0077819,Chichester,South Shields,,,,,,0,UKOS,436447,565911,-1.431973233,54.98646832,PLT,,,,,,147,2009-10-05T13:09:00,2009-10-09T16:46:00,3,revise,active
9400ZZTWCST,940GZZTWCST,,,,Central Station (Tyne and Wear Metro Station),,,,Newcastle Central Station,,Neville Street,,,,,,,E0057900,Newcastle upon Tyne,,,,,,,1,UKOS,424673,563900,-1.616132727,54.96911706,MET,,,,,,147,2006-01-06T00:00:00,2007-06-22T00:00:00,1,revise,active
9400ZZTWCST1,940GZZTWCST1,twrjagtg,,,Central Station (Tyne and Wear Metro Station),,,,CENTRAL STATION METRO,,NEVILLE STREET,,,,platform 1,,,E0057900,Newcastle upon Tyne,,,,,,,0,UKOS,424652,563943,-1.616457066,54.96950449,PLT,,,,,,147,2009-10-05T13:57:00,2009-10-09T16:47:00,3,revise,active
9400ZZTWCST2,940GZZTWCST2,twrjagtj,,,Central Station (Tyne and Wear Metro Station),,,,CENTRAL STATION METRO,,NEVILLE STREET,,,,platform 2,,,E0057900,Newcastle upon Tyne,,,,,,,0,UKOS,424642,563943,-1.616613266,54.96950498,PLT,,,,,,147,2009-10-05T13:59:00,2009-10-09T16:47:00,3,revise,active
9400ZZTWCTP,940GZZTWCTP,,,,Callerton Parkway (Tyne and Wear Metro Station),,,,Junction of Callerton Road and Ponteland Road,,Callerton Lane,,,,,,,N0078209,Callerton Parkway,Newcastle upon Tyne,,,,,,0,UKOS,419003,570447,-1.704266134,55.02819572,MET,,,,,,147,2006-01-06T00:00:00,2007-07-17T13:40:00,1,revise,active
9400ZZTWCTP1,940GZZTWCTP1,twrjagtm,,,Callerton Parkway (Tyne and Wear Metro Station),,,,OPPOSITE STATION COTTAGES,,CALLERTON PARKWAY,,,,platform 1,,,N0078209,Callerton Parkway,Newcastle upon Tyne,,,,,,0,UKOS,419049,570415,-1.703548678,55.02790642,PLT,,,,,,147,2009-10-05T14:02:00,2009-10-09T16:48:00,3,revise,active
9400ZZTWCTP2,940GZZTWCTP2,twrjagtp,,,Callerton Parkway (Tyne and Wear Metro Station),,,,OPPOSITE STATION COTTAGES,,CALLERTON PARKWAY,,,,platform 2,,,N0078209,Callerton Parkway,Newcastle upon Tyne,,,,,,0,UKOS,419042,570411,-1.703658443,55.02787075,PLT,,,,,,147,2009-10-05T14:04:00,2009-10-09T16:48:00,3,revise,active
9400ZZTWEBN,940GZZTWEBN,,,,East Boldon (Tyne and Wear Metro Station),,,,Langholm Road,,Station Approach,,,,,,,E0030860,East Boldon,Boldon,,,,,,0,UKOS,437190,561492,-1.420934186,54.94670558,MET,,,,,,147,2006-01-06T00:00:00,2006-01-06T00:00:00,0,new,active
9400ZZTWEBN1,940GZZTWEBN1,twrjagtw,,,East Boldon (Tyne and Wear Metro Station),,,,STATION HOUSE,,STATION APPROACH,,,,platform 1,,,E0030860,East Boldon,Boldon,,,,,,0,UKOS,437183,561497,-1.421042816,54.94675102,PLT,,,,,,147,2009-10-05T14:07:00,2009-10-09T16:49:00,3,revise,active
9400ZZTWEBN2,940GZZTWEBN2,twrjagwa,,,East Boldon (Tyne and Wear Metro Station),,,,STATION HOUSE,,STATION APPROACH,,,,platform 2,,,E0030860,East Boldon,Boldon,,,,,,0,UKOS,437180,561491,-1.421090422,54.94669733,PLT,,,,,,147,2009-10-05T14:09:00,2009-10-09T16:49:00,3,revise,active
9400ZZTWFDN,940GZZTWFDN,,,,Fawdon (Tyne and Wear Metro Station),,,,Fawdon Park Road,,Fawdon Lane,,,,,,,E0030911,Fawdon,Newcastle upon Tyne,,,,,,0,UKOS,422825,568855,-1.644605407,55.01373028,MET,,,,,,147,2006-11-27T00:00:00,2006-11-27T00:00:00,0,new,active
9400ZZTWFDN1,940GZZTWFDN1,twrjagwd,,,Fawdon (Tyne and Wear Metro Station),,,,FAWDON METRO STATION,,FAWDON LANE,,,,platform 1,,,E0030911,Fawdon,Newcastle upon Tyne,,,,,,0,UKOS,422805,568837,-1.64491958,55.01356944,PLT,,,,,,147,2009-10-05T14:13:00,2009-10-09T16:49:00,3,revise,active
9400ZZTWFDN2,940GZZTWFDN2,twrjagwg,,,Fawdon (Tyne and Wear Metro Station),,,,FAWDON METRO STATION,,FAWDON LANE,,,,platform 2,,,E0030911,Fawdon,Newcastle upon Tyne,,,,,,0,UKOS,422885,568841,-1.643668286,55.01360173,PLT,,,,,,147,2009-10-05T14:15:00,2009-10-09T16:50:00,3,revise,active
9400ZZTWFGT,940GZZTWFGT,,,,Fellgate (Tyne and Wear Metro Station),,,,Durham Drive,,Leam Lane,,,,,,,E0030881,Fellgate,Jarrow,,,,,,0,UKOS,433030,562645,-1.485743262,54.95735807,MET,,,,,,147,2006-01-06T00:00:00,2009-11-18T11:48:00,1,revise,active
